2.310582797540904065e-01, 2.310582797540904065e-01, 2.310582797540904065e-01, 2.310582797540904065e-01, 2.310582797540904065e-01, 2.310582797540904065e-01, 2.310582797540904065e-01, 2.310582797540904065e-01, 2.283234907047317769e-02, 2.283234907047317769e-02, 2.283234907047317769e-02, 2.283234907047317769e-02, 2.283234907047317769e-02, 2.283234907047317769e-02, 2.283234907047317769e-02, 2.283234907047317769e-02, 2.283234907047317769e-02, -1.980541973533903322e-01, -1.980541973533903322e-01, -1.980541973533903322e-01, -1.980541973533903322e-01, -1.980541973533903322e-01, -1.980541973533903322e-01, -1.980541973533903322e-01, -1.980541973533903322e-01, -1.980541973533903322e-01, -1.980541973533903322e-01, -1.980541973533903322e-01, -3.350297912623657060e-01, -3.814016533150557664e-01, -3.814016533150557664e-01, -3.814016533150557664e-01, -3.814016533150557664e-01, -3.814016533150557664e-01, -3.814016533150557664e-01, -3.814016533150557664e-01, -3.814016533150557664e-01, -3.814016533150557664e-01, -3.814016533150557664e-01, -8.510497268379944025e-01, -8.510497268379944025e-01, -8.510497268379944025e-01, -8.510497268379944025e-01, -8.510497268379944025e-01, -8.510497268379944025e-01, -8.510497268379944025e-01, -8.510497268379944025e-01, -8.510497268379944025e-01, -8.934131589297273912e-01, -1.177232294030167381e+00, -1.177232294030167381e+00, -1.825451712742657717e+00, -1.825451712742657717e+00, -1.825451712742657717e+00, -1.825451712742657717e+00, -1.825451712742657717e+00, -1.850323395722581310e+00, -1.850323395722581310e+00, -1.850323395722581310e+00, -3.805739736225667080e+00, -3.805739736225667080e+00, -3.805739736225667080e+00, -3.805739736225667080e+00, -3.805739736225667080e+00
5.396585680127019558e-01, 5.396585680127019558e-01, 3.833509706358266267e-01, 3.833509706358266267e-01, 1.601471718422385337e-01, 1.601471718422385337e-01, 1.601471718422385337e-01, 1.601471718422385337e-01, 1.601471718422385337e-01, 1.601471718422385337e-01, 1.601471718422385337e-01, 1.319050707009545298e-01, 1.319050707009545298e-01, 1.319050707009545298e-01, -3.435238953655634919e-01, -3.435238953655634919e-01, -3.435238953655634919e-01, -3.435238953655634919e-01, -1.501055770745976625e+00, -1.501055770745976625e+00, -1.501055770745976625e+00, -1.501055770745976625e+00, -1.501055770745976625e+00, -1.501055770745976625e+00, -1.501055770745976625e+00, -1.501055770745976625e+00, -1.501055770745976625e+00, -1.501055770745976625e+00, -1.501055770745976625e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00, -2.846977765054569343e+00
5.423097285522445743e-01, 5.423097285522445743e-01, 4.173009763464738953e-01, 2.653724421179618487e-01, 2.653724421179618487e-01, 2.653724421179618487e-01, 2.388981884725114857e-01, 2.388981884725114857e-01, 2.388981884725114857e-01, 2.388981884725114857e-01, 2.388981884725114857e-01, 2.388981884725114857e-01, 5.829140295218716850e-02, 5.829140295218716850e-02, 5.829140295218716850e-02, 5.829140295218716850e-02, -1.664906197556969003e-01, -7.393015313211908079e-01, -7.393015313211908079e-01, -7.393015313211908079e-01, -1.158545695514608509e+00, -1.158545695514608509e+00, -1.158545695514608509e+00, -1.158545695514608509e+00, -1.336001556383721312e+00, -1.336001556383721312e+00, -1.336001556383721312e+00, -1.336001556383721312e+00, -1.336001556383721312e+00, -1.336001556383721312e+00, -2.011916391975479446e+00, -2.011916391975479446e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00, -2.204788733970659109e+00
4.225925682283734018e-03, 4.225925682283734018e-03, 4.225925682283734018e-03, 4.225925682283734018e-03, 4.225925682283734018e-03, 4.225925682283734018e-03, 4.225925682283734018e-03, 4.225925682283734018e-03, 4.225925682283734018e-03, 4.225925682283734018e-03, 4.225925682283734018e-03, 4.225925682283734018e-03, 4.225925682283734018e-03, -4.036742194840397396e-02, -4.036742194840397396e-02, -4.036742194840397396e-02, -4.036742194840397396e-02, -4.036742194840397396e-02, -4.036742194840397396e-02, -1.619039009663351958e-01, -1.619039009663351958e-01, -1.766059776410289772e-01, -1.766059776410289772e-01, -1.766059776410289772e-01, -1.766059776410289772e-01, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00, -1.486499151448212652e+00
6.024589217369060723e-01, 3.987586791108095885e-01, -3.945997477525203107e-02, -3.945997477525203107e-02, -3.945997477525203107e-02, -3.945997477525203107e-02, -7.290583834964017851e-02, -7.290583834964017851e-02, -7.290583834964017851e-02, -7.290583834964017851e-02, -7.290583834964017851e-02, -7.290583834964017851e-02, -7.290583834964017851e-02, -7.290583834964017851e-02, -7.290583834964017851e-02, -7.290583834964017851e-02, -7.290583834964017851e-02, -7.290583834964017851e-02, -7.290583834964017851e-02, -7.290583834964017851e-02, -3.527583988768878687e-01, -3.527583988768878687e-01, -3.527583988768878687e-01, -3.527583988768878687e-01, -3.527583988768878687e-01, -3.527583988768878687e-01, -3.527583988768878687e-01, -3.527583988768878687e-01, -3.527583988768878687e-01, -3.527583988768878687e-01, -3.527583988768878687e-01, -3.527583988768878687e-01, -3.527583988768878687e-01, -3.527583988768878687e-01, -3.549831723631598490e-01, -3.549831723631598490e-01, -3.549831723631598490e-01, -3.549831723631598490e-01, -3.549831723631598490e-01, -3.549831723631598490e-01, -3.549831723631598490e-01, -3.549831723631598490e-01, -3.549831723631598490e-01, -3.549831723631598490e-01, -3.549831723631598490e-01, -3.556362610351105347e-01, -3.556362610351105347e-01, -3.556362610351105347e-01, -3.556362610351105347e-01, -3.556362610351105347e-01, -3.556362610351105347e-01, -3.556362610351105347e-01, -3.556362610351105347e-01, -3.556362610351105347e-01, -3.556362610351105347e-01, -3.556362610351105347e-01, -3.556362610351105347e-01, -3.570215466794044445e-01, -3.570215466794044445e-01, -3.570215466794044445e-01, -3.570215466794044445e-01, -3.570215466794044445e-01, -3.570215466794044445e-01, -3.570215466794044445e-01
-9.570881325953635443e-03, -9.570881325953635443e-03, -9.570881325953635443e-03, -9.570881325953635443e-03, -1.991216460821170625e-02, -1.991216460821170625e-02, -1.991216460821170625e-02, -1.991216460821170625e-02, -1.991216460821170625e-02, -1.991216460821170625e-02, -1.991216460821170625e-02, -1.991216460821170625e-02, -5.780007630387238304e-01, -5.780007630387238304e-01, -5.780007630387238304e-01, -5.780007630387238304e-01, -5.780007630387238304e-01, -5.780007630387238304e-01, -8.772630467495856621e-01, -8.772630467495856621e-01, -8.772630467495856621e-01, -8.772630467495856621e-01, -8.772630467495856621e-01, -1.125170857130250557e+00, -1.125170857130250557e+00, -1.125170857130250557e+00, -1.125170857130250557e+00, -1.125170857130250557e+00, -1.125170857130250557e+00, -1.125170857130250557e+00, -1.125170857130250557e+00, -1.125170857130250557e+00, -1.125170857130250557e+00, -2.052022599024356797e+00, -2.052022599024356797e+00, -2.052022599024356797e+00, -2.052022599024356797e+00, -2.052022599024356797e+00, -2.052022599024356797e+00, -2.052022599024356797e+00, -2.294813656298821947e+00, -2.294813656298821947e+00, -2.294813656298821947e+00, -2.294813656298821947e+00, -2.294813656298821947e+00, -2.294813656298821947e+00, -2.294813656298821947e+00, -2.294813656298821947e+00, -2.294813656298821947e+00, -2.294813656298821947e+00, -2.294813656298821947e+00, -2.294813656298821947e+00, -2.294813656298821947e+00, -2.294813656298821947e+00, -2.294813656298821947e+00, -2.294813656298821947e+00, -2.294813656298821947e+00, -2.294813656298821947e+00, -2.294813656298821947e+00, -2.294813656298821947e+00, -2.294813656298821947e+00, -2.294813656298821947e+00, -2.294813656298821947e+00, -2.294813656298821947e+00
4.004948093047832058e-01, 3.623485908887246199e-01, 2.560141959528797750e-01, 2.560141959528797750e-01, 2.560141959528797750e-01, 2.560141959528797750e-01, 4.559628090894948110e-02, 4.559628090894948110e-02, 4.559628090894948110e-02, 4.559628090894948110e-02, 4.559628090894948110e-02, 4.559628090894948110e-02, 4.559628090894948110e-02, 4.559628090894948110e-02, 4.559628090894948110e-02, 4.559628090894948110e-02, 4.559628090894948110e-02, 4.559628090894948110e-02, 4.559628090894948110e-02, 4.559628090894948110e-02, 4.559628090894948110e-02, 4.559628090894948110e-02, 4.559628090894948110e-02, 4.559628090894948110e-02, 4.559628090894948110e-02, -5.701867821263223446e-01, -5.701867821263223446e-01, -6.128208070204667068e-01, -1.154654608264749083e+00, -1.154654608264749083e+00, -1.154654608264749083e+00, -1.154654608264749083e+00, -1.154654608264749083e+00, -1.154654608264749083e+00, -1.154654608264749083e+00, -1.154654608264749083e+00, -1.154654608264749083e+00, -1.154654608264749083e+00, -1.154654608264749083e+00, -1.154654608264749083e+00, -1.154654608264749083e+00, -1.154654608264749083e+00, -1.154654608264749083e+00, -1.154654608264749083e+00, -1.389233941563184915e+00, -1.389233941563184915e+00, -1.389233941563184915e+00, -1.389233941563184915e+00, -1.389233941563184915e+00, -1.389233941563184915e+00, -1.389233941563184915e+00, -1.389233941563184915e+00, -1.915225423103297242e+00, -1.915225423103297242e+00, -1.915225423103297242e+00, -1.915225423103297242e+00, -1.915225423103297242e+00, -1.915225423103297242e+00, -1.915225423103297242e+00, -1.915225423103297242e+00, -1.915225423103297242e+00, -1.915225423103297242e+00, -1.915225423103297242e+00, -1.915225423103297242e+00
5.069771131132898567e-01, 3.540938867754775954e-01, 3.540938867754775954e-01, 2.747930175590828639e-01, 2.634739503423764728e-01, 1.512613215608551998e-01, 3.338467448242237595e-02, 3.338467448242237595e-02, 3.338467448242237595e-02, 3.338467448242237595e-02, 3.338467448242237595e-02, 3.338467448242237595e-02, 3.338467448242237595e-02, 3.338467448242237595e-02, 3.338467448242237595e-02, 3.338467448242237595e-02, 3.338467448242237595e-02, 3.338467448242237595e-02, 3.338467448242237595e-02, 3.338467448242237595e-02, -1.144140984978406911e-01, -1.144140984978406911e-01, -1.144140984978406911e-01, -1.144140984978406911e-01, -1.144140984978406911e-01, -1.144140984978406911e-01, -1.144140984978406911e-01, -1.144140984978406911e-01, -1.144140984978406911e-01, -1.236113567581807127e+00, -1.236113567581807127e+00, -1.236113567581807127e+00, -1.236113567581807127e+00, -1.236113567581807127e+00, -1.236113567581807127e+00, -1.236113567581807127e+00, -1.236113567581807127e+00, -1.400009649835138426e+00, -1.400009649835138426e+00, -1.486310811512108865e+00, -1.486310811512108865e+00, -1.486310811512108865e+00, -1.486310811512108865e+00, -1.486310811512108865e+00, -1.486310811512108865e+00, -1.486310811512108865e+00, -1.486310811512108865e+00, -1.486310811512108865e+00, -1.486310811512108865e+00, -1.486310811512108865e+00, -1.486310811512108865e+00, -1.486310811512108865e+00, -1.486310811512108865e+00, -1.486310811512108865e+00, -1.486310811512108865e+00, -1.486310811512108865e+00, -1.486310811512108865e+00, -1.486310811512108865e+00, -1.486310811512108865e+00, -1.486310811512108865e+00, -1.486310811512108865e+00, -1.486310811512108865e+00, -1.486310811512108865e+00, -1.486310811512108865e+00
4.442931770337083530e-01, 3.994551154621066580e-01, 3.936139508988205082e-01, 1.135767194800061525e-01, 1.135767194800061525e-01, 1.135767194800061525e-01, -3.631155846907924145e-01, -3.631155846907924145e-01, -3.631155846907924145e-01, -3.631155846907924145e-01, -3.631155846907924145e-01, -3.631155846907924145e-01, -3.631155846907924145e-01, -3.631155846907924145e-01, -3.631155846907924145e-01, -3.631155846907924145e-01, -3.631155846907924145e-01, -3.631155846907924145e-01, -3.631155846907924145e-01, -3.631155846907924145e-01, -3.631155846907924145e-01, -3.631155846907924145e-01, -3.631155846907924145e-01, -3.631155846907924145e-01, -3.631155846907924145e-01, -3.631155846907924145e-01, -3.631155846907924145e-01, -3.631155846907924145e-01, -3.631155846907924145e-01, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00, -4.952875725190355460e+00
3.764413886103857854e-01, 2.545845932954141633e-01, 2.545845932954141633e-01, 2.545845932954141633e-01, 2.545845932954141633e-01, 1.703051449050620170e-01, 1.703051449050620170e-01, 1.703051449050620170e-01, 1.703051449050620170e-01, 1.703051449050620170e-01, 1.703051449050620170e-01, 1.703051449050620170e-01, 1.703051449050620170e-01, 1.703051449050620170e-01, 1.121559557389270045e-01, 1.121559557389270045e-01, 1.121559557389270045e-01, 1.121559557389270045e-01, 1.121559557389270045e-01, 1.121559557389270045e-01, 1.121559557389270045e-01, 1.121559557389270045e-01, 1.121559557389270045e-01, 1.121559557389270045e-01, 1.121559557389270045e-01, 1.121559557389270045e-01, 1.121559557389270045e-01, 1.121559557389270045e-01, 1.121559557389270045e-01, 1.121559557389270045e-01, 1.121559557389270045e-01, 1.121559557389270045e-01, 1.121559557389270045e-01, 1.121559557389270045e-01, 7.079219065222480678e-02, 7.079219065222480678e-02, 7.079219065222480678e-02, 7.079219065222480678e-02, -1.271297895077209694e-01, -1.271297895077209694e-01, -1.271297895077209694e-01, -1.271297895077209694e-01, -1.271297895077209694e-01, -4.724525042648404227e-01, -4.724525042648404227e-01, -4.724525042648404227e-01, -2.029323231386363169e+00, -2.029323231386363169e+00, -2.029323231386363169e+00, -2.029323231386363169e+00, -2.029323231386363169e+00, -2.029323231386363169e+00, -2.029323231386363169e+00, -2.029323231386363169e+00, -2.029323231386363169e+00, -2.029323231386363169e+00, -2.029323231386363169e+00, -2.029323231386363169e+00, -2.029323231386363169e+00, -2.029323231386363169e+00, -2.029323231386363169e+00, -2.029323231386363169e+00, -2.029323231386363169e+00, -2.029323231386363169e+00
