-4.127270120527105068e-01, -2.777781849766232641e-03, 9.869992773080449311e-01
-6.435519048092960270e-01, 4.614076489027665873e-01, 9.869992773080444870e-01
9.628968354713719757e-02, 7.821218744749189877e-01, 9.869992773080449311e-01
7.892658198819959559e-01, 4.329997805370542352e-01, 1.010202780007748213e+00
6.330821532894342907e-01, -3.480061888642911883e-01, 1.005595885368413489e+00
-1.761231860306017583e-01, -6.996540906765541523e-01, 1.005595885368413711e+00
-7.172729935170685245e-01, -6.917644291425916192e-01, 1.010202780007748435e+00
2.853833125284891414e-01, 2.919244063101510411e-01, 9.869992773080444870e-01
1.000000000000000000e+00, 5.479961885891503071e-02, 1.010202780007748213e+00
-8.543458728373795052e-01, -2.810508385506038098e-01, 1.010202780007748657e+00
