2.067154704493656403e-01, -4.986973554327974734e-01, 7.706661986460785485e-01
-2.861168201504670217e-01, 1.693711844391451449e-01, 5.290398254338318784e-01
7.185781584080304096e-01, 4.491943276931669171e-01, 9.443485358151254561e-01
1.000000000000000000e+00, -8.568251350431915769e-01, 1.575381142571586235e+00
1.315630255882927757e-01, 2.164848490597164055e-03, 4.424260794421412402e-01
4.494162815871197147e-01, 9.961023744707193650e-01, 1.196259030365610876e+00
-2.474896094430342752e-01, 7.679989353285314735e-01, 9.551406837038836084e-01
-7.208127127687165014e-01, -1.606356669450046681e-01, 1.208664168121077465e+00
-9.698535125527574241e-01, 5.376450884466606878e-02, 1.189037167950332652e+00
-2.820002811178357605e-01, -9.224380218458323455e-01, 1.189037167950332430e+00
