-1.296334292811423443e-03, -2.341292082796135425e-03, 1.880006827091469934e-01
-8.113037300456421574e-01, 5.910997352862862320e-01, 1.090222146365650513e+00
9.591571840584851572e-01, -2.810715812850310691e-01, 1.090222146365650291e+00
9.214063883400842592e-01, 4.049440905446652361e-01, 1.090222146365650513e+00
4.467736089764324792e-01, 9.051588770752917457e-01, 1.090222146365650513e+00
-2.386059999478079285e-01, 9.757321567078450775e-01, 1.090222146365650735e+00
-1.083713150519704238e-01, -9.941722367002957528e-01, 1.090222146365650513e+00
5.585932084647420304e-01, -8.358384904802599324e-01, 1.090222146365650957e+00
-1.000000000000000000e+00, -6.670601404952136715e-02, 1.090222146365650291e+00
-7.263530105015113536e-01, -6.968052450161826838e-01, 1.090222146365650735e+00
