2.573150396347045898e-02, 7.638720562681555748e-04, 9.996685981750488281e-01, 1.284491037949919701e-03, 6.509658414870500565e-04, -3.356026354595087469e-05
-4.308832287788391113e-01, 8.717392683029174805e-01, -2.332600355148315430e-01, 4.979733494110405445e-04, 2.694549039006233215e-04, 8.713903662282973528e-05
5.732805132865905762e-01, -7.908711433410644531e-01, 2.141782045364379883e-01, -4.907142720185220242e-04, -2.736566530074924231e-04, 3.029710496775805950e-04
-5.448510646820068359e-01, 7.234352231025695801e-01, 4.240033626556396484e-01, -8.563062292523682117e-04, 2.425363752990961075e-03, -5.238526966422796249e-03
3.502561151981353760e-01, -8.445971012115478516e-01, 4.049400091171264648e-01, 6.073552649468183517e-04, -7.368604419752955437e-04, -2.062231535091996193e-03
3.168854117393493652e-01, -7.726483941078186035e-01, -5.500891804695129395e-01, -1.464589266106486320e-03, -1.173960510641336441e-03, 8.052362245507538319e-04
7.310130000114440918e-01, 4.369696974754333496e-01, 5.240968465805053711e-01, 2.481542062014341354e-03, -2.287379931658506393e-03, -1.554147340357303619e-03
-1.634778345760423690e-05, -8.446015119552612305e-01, -5.353954434394836426e-01, -4.617569502443075180e-03, 5.563396844081580639e-04, -8.775006281211972237e-04
-7.620441317558288574e-01, -6.473800539970397949e-01, -1.370522566139698029e-02, 2.232685452327132225e-03, -2.550313714891672134e-03, -3.676162334159016609e-03
-7.330010533332824707e-01, -5.420000553131103516e-01, -4.110298156738281250e-01, 2.483191667124629021e-03, -3.054460510611534119e-03, -4.006140807177871466e-04
9.217363595962524414e-01, -3.020108044147491455e-01, -2.432931065559387207e-01, -2.289830445079132915e-04, -9.200048516504466534e-04, 2.745224046520888805e-04
8.666272759437561035e-01, -2.840457558631896973e-01, -4.102135300636291504e-01, -4.612147458828985691e-04, -4.786087665706872940e-04, -6.429687491618096828e-04
3.617472350597381592e-01, -4.863452911376953125e-01, 7.953661084175109863e-01, 1.587965292856097221e-03, -3.273665672168135643e-03, -2.723995596170425415e-03
9.033330082893371582e-01, 4.229287803173065186e-01, 7.155920565128326416e-02, 1.001417054794728756e-03, -1.784567604772746563e-03, -2.094322117045521736e-03
2.446794658899307251e-01, -2.471854686737060547e-01, 9.375666975975036621e-01, -6.484130863100290298e-04, -1.296326168812811375e-03, -1.725526381051167846e-04
9.687827825546264648e-01, -1.678916662931442261e-01, -1.824073195457458496e-01, -2.849274314939975739e-04, -1.304634497500956059e-03, -3.124629147350788116e-04
8.624888211488723755e-02, 9.814985990524291992e-01, -1.709431558847427368e-01, -7.821953040547668934e-04, 4.754253677674569190e-05, -1.216810196638107300e-04
-7.930733561515808105e-01, 2.224735319614410400e-01, 5.670451521873474121e-01, -1.582695753313601017e-03, 8.224542398238554597e-06, -2.216796157881617546e-03
-3.741960227489471436e-01, -8.890626430511474609e-01, 2.637137472629547119e-01, 3.795090306084603071e-04, -7.391856634058058262e-04, -1.953525701537728310e-03
-1.499815434217453003e-01, -8.404048681259155273e-01, -5.207929015159606934e-01, -1.263325219042599201e-03, 1.068332931026816368e-03, -1.360150519758462906e-03
-9.279130101203918457e-01, -1.363305151462554932e-01, -3.469749093055725098e-01, 9.076691931113600731e-04, -8.357680635526776314e-04, -2.098991302773356438e-03
-9.698236584663391113e-01, -1.801246553659439087e-01, 1.643079817295074463e-01, -5.892867193324491382e-05, -3.398143744561821222e-04, -7.203507120721042156e-04
-2.513231337070465088e-01, -6.761191785335540771e-02, -9.655388593673706055e-01, 1.870522042736411095e-03, 2.712814370170235634e-03, -6.768489838577806950e-04
7.990173697471618652e-01, 5.781483054161071777e-01, -1.652745753526687622e-01, 2.484652679413557053e-03, -3.873047186061739922e-03, -1.536322757601737976e-03
3.399768769741058350e-01, -9.163726568222045898e-01, -2.113690376281738281e-01, -8.657797588966786861e-04, 9.432971637579612434e-06, -1.433460856787860394e-03
-8.056377768516540527e-01, 5.862482190132141113e-01, -8.521038293838500977e-02, -9.128184756264090538e-04, -1.407697563990950584e-03, -1.054555876180529594e-03
-2.278953790664672852e-01, -7.519491910934448242e-01, -6.185758709907531738e-01, 6.842872826382517815e-04, 9.227657574228942394e-04, -1.373831182718276978e-03
