-2.019041776657104492e-01, -1.031918078660964966e-01, 9.739539027214050293e-01, -1.529369115829467773e+00, 2.814970016479492188e+00, -1.879367977380752563e-02
-2.919899523258209229e-01, -9.447722136974334717e-02, 9.517436027526855469e-01, -2.405620813369750977e+00, 8.197020888328552246e-01, -6.566620469093322754e-01
-3.795697093009948730e-01, -8.416910469532012939e-02, 9.213264584541320801e-01, -5.524372577667236328e+00, 1.815875768661499023e+00, -2.110049009323120117e+00
-4.638906717300415039e-01, -7.237595319747924805e-02, 8.829309940338134766e-01, -2.437885522842407227e+00, 1.332746863365173340e+00, -1.171613097190856934e+00
-5.442183613777160645e-01, -5.922593176364898682e-02, 8.368504643440246582e-01, 2.671383857727050781e+00, -2.806622028350830078e+00, 1.538615822792053223e+00
-6.198426485061645508e-01, -4.486556723713874817e-02, 7.834424972534179688e-01, 2.812333822250366211e+00, -3.165733337402343750e+00, 2.043764591217041016e+00
-6.900834441184997559e-01, -2.945903316140174866e-02, 7.231300473213195801e-01, 2.395997047424316406e+00, -4.444708347320556641e+00, 2.105432033538818359e+00
-7.542974352836608887e-01, -1.318699028342962265e-02, 6.564003825187683105e-01, 1.633798837661743164e+00, -6.269313335418701172e+00, 1.751517772674560547e+00
-8.118860721588134766e-01, 3.754995297640562057e-03, 5.838038921356201172e-01, 1.875960528850555420e-01, -5.211828947067260742e-01, 2.642388343811035156e-01
-8.623021245002746582e-01, 2.115884982049465179e-02, 5.059519410133361816e-01, -1.283129811286926270e+00, -8.081394433975219727e-01, -2.153062582015991211e+00
-9.050583839416503906e-01, 3.880544379353523254e-02, 4.235131442546844482e-01, -1.580530881881713867e+00, -1.547260999679565430e+00, -3.235862970352172852e+00
-9.397349357604980469e-01, 5.646746233105659485e-02, 3.372085690498352051e-01, -1.842249870300292969e+00, -4.354723453521728516e+00, -4.404770851135253906e+00
-9.659863710403442383e-01, 7.391281425952911377e-02, 2.478049248456954956e-01, 5.104505419731140137e-01, 1.905450463294982910e+00, 1.421485424041748047e+00
-9.835477471351623535e-01, 9.090755134820938110e-02, 1.561078578233718872e-01, 4.766977429389953613e-01, 6.735604286193847656e+00, -9.189947247505187988e-01
-9.922404885292053223e-01, 1.072188764810562134e-01, 6.295206397771835327e-02, 6.666643023490905762e-01, 8.563377380371093750e+00, -4.077139377593994141e+00
-9.919754862785339355e-01, 1.226191371679306030e-01, -3.080802783370018005e-02, 9.540416300296783447e-02, 1.028107881546020508e+00, 1.020094752311706543e+00
-9.827556014060974121e-01, 1.368889659643173218e-01, -1.243090480566024780e-01, -4.568028151988983154e-01, -2.174233198165893555e-01, 3.371940135955810547e+00
-9.646757245063781738e-01, 1.498205810785293579e-01, -2.166899442672729492e-01, -7.224314808845520020e-01, -1.279458254575729370e-01, 3.127709388732910156e+00
-9.379211664199829102e-01, 1.612211018800735474e-01, -3.071020841598510742e-01, -9.317168593406677246e-01, -3.200958371162414551e-01, 2.677515983581542969e+00
-9.027644991874694824e-01, 1.709149628877639771e-01, -3.947204351425170898e-01, -1.948810100555419922e+00, -9.366270303726196289e-01, 4.051558971405029297e+00
-8.595609068870544434e-01, 1.787469834089279175e-01, -4.787530601024627686e-01, -1.638529777526855469e+00, 1.180406928062438965e+00, 3.382558822631835938e+00
-8.087418079376220703e-01, 1.845833510160446167e-01, -5.584493875503540039e-01, -4.813878238201141357e-01, 3.494134902954101562e+00, 1.852052330970764160e+00
-7.508072257041931152e-01, 1.883139014244079590e-01, -6.331085562705993652e-01, -6.009934544563293457e-01, 2.965592622756958008e+00, 1.594817519187927246e+00
-6.863194108009338379e-01, 1.898527890443801880e-01, -7.020837664604187012e-01, 2.330681681632995605e-01, 4.424158096313476562e+00, 9.685162305831909180e-01
-6.158932447433471680e-01, 1.891390979290008545e-01, -7.647887468338012695e-01, 5.056495070457458496e-01, 5.406948089599609375e+00, 9.299812316894531250e-01
-5.401890873908996582e-01, 1.861374229192733765e-01, -8.207000494003295898e-01, -7.597030401229858398e-01, 2.883363246917724609e+00, 1.153996706008911133e+00
-4.599047303199768066e-01, 1.808379590511322021e-01, -8.693591356277465820e-01, -2.134323716163635254e-01, 1.691292047500610352e+00, 4.647197425365447998e-01
-3.757677972316741943e-01, 1.732554733753204346e-01, -9.103741645812988281e-01, 1.475404262542724609e+00, -3.915976285934448242e-01, -6.835165619850158691e-01
-2.885294258594512939e-01, 1.634298861026763916e-01, -9.434200525283813477e-01, 1.276665568351745605e+00, 4.710095405578613281e+00, 4.254888892173767090e-01
-1.989574432373046875e-01, 1.514250487089157104e-01, -9.682388305664062500e-01, -4.890730977058410645e-01, 1.304260015487670898e+00, 3.044727742671966553e-01
-1.078317239880561829e-01, 1.373282968997955322e-01, -9.846386313438415527e-01, -2.455816507339477539e+00, 2.767031669616699219e+00, 6.548663377761840820e-01
-1.593848876655101776e-02, 1.212500110268592834e-01, -9.924940466880798340e-01, -4.704951286315917969e+00, 1.883733719587326050e-01, 9.856995195150375366e-02
7.593402266502380371e-02, 1.033229380846023560e-01, -9.917451143264770508e-01, 3.663376569747924805e+00, 1.610720753669738770e+00, 4.482999742031097412e-01
1.669999361038208008e-01, 8.370056748390197754e-02, -9.823976755142211914e-01, 1.125167942047119141e+01, -1.497326731681823730e+00, 1.785124897956848145e+00
2.564799487590789795e-01, 6.255751848220825195e-02, -9.645230174064636230e-01, 1.226009178161621094e+01, -9.028412103652954102e-01, 3.201570034027099609e+00
