2.573150396347045898e-02, 7.638720562681555748e-04, 9.996685981750488281e-01, -1.489036949351429939e-03, 1.482477877289056778e-03, 3.719506275956518948e-05
-4.308832287788391113e-01, 8.717392683029174805e-01, -2.332600355148315430e-01, 1.948827120941132307e-04, 5.316110327839851379e-04, 1.626744866371154785e-03
5.732805132865905762e-01, -7.908711433410644531e-01, 2.141782045364379883e-01, -5.958115798421204090e-04, -9.638808551244437695e-04, -1.964431256055831909e-03
-5.448510646820068359e-01, 7.234352231025695801e-01, 4.240033626556396484e-01, -5.642556934617459774e-04, -6.845491589047014713e-04, 4.429014225024729967e-04
3.502561151981353760e-01, -8.445971012115478516e-01, 4.049400091171264648e-01, 9.271309245377779007e-04, 6.814100197516381741e-05, -6.598053150810301304e-04
3.168854117393493652e-01, -7.726483941078186035e-01, -5.500891804695129395e-01, -3.113309154286980629e-03, 5.490626062965020537e-05, -1.870579319074749947e-03
7.310130000114440918e-01, 4.369696974754333496e-01, 5.240968465805053711e-01, -4.509545105975121260e-04, -1.197278383187949657e-03, 1.627233577892184258e-03
-1.634778345760423690e-05, -8.446015119552612305e-01, -5.353954434394836426e-01, 3.026810009032487869e-04, 8.903401903808116913e-04, -1.404546201229095459e-03
-7.620441317558288574e-01, -6.473800539970397949e-01, -1.370522566139698029e-02, -2.421173267066478729e-03, 2.861031331121921539e-03, -5.205066408962011337e-04
-7.330010533332824707e-01, -5.420000553131103516e-01, -4.110298156738281250e-01, 3.615973109845072031e-04, -1.245099352672696114e-03, 9.969901293516159058e-04
9.217363595962524414e-01, -3.020108044147491455e-01, -2.432931065559387207e-01, -5.910837789997458458e-04, -6.467747734859585762e-04, -1.436499529518187046e-03
8.666272759437561035e-01, -2.840457558631896973e-01, -4.102135300636291504e-01, -6.821199785917997360e-04, -2.605617046356201172e-03, 3.631539293564856052e-04
3.617472350597381592e-01, -4.863452911376953125e-01, 7.953661084175109863e-01, -1.136407838203012943e-03, -4.222723073326051235e-04, 2.586509799584746361e-04
9.033330082893371582e-01, 4.229287803173065186e-01, 7.155920565128326416e-02, 1.400012639351189137e-03, -2.952549140900373459e-03, -2.230275276815518737e-04
2.446794658899307251e-01, -2.471854686737060547e-01, 9.375666975975036621e-01, 6.336316582746803761e-04, -5.329974927008152008e-03, -1.570585765875875950e-03
9.687827825546264648e-01, -1.678916662931442261e-01, -1.824073195457458496e-01, -3.663134411908686161e-04, -1.311518950387835503e-03, -7.383751799352467060e-04
