2.573150396347045898e-02, 7.638720562681555748e-04, 9.996685981750488281e-01, 5.193877732381224632e-04, -7.016607094556093216e-03, -8.007492397155147046e-06
-4.308832287788391113e-01, 8.717392683029174805e-01, -2.332600355148315430e-01, 2.272201469168066978e-03, 1.547147869132459164e-03, 1.584737910889089108e-03
5.732805132865905762e-01, -7.908711433410644531e-01, 2.141782045364379883e-01, 3.290345775894820690e-04, -2.164429606636986136e-04, -1.679944922216236591e-03
-5.448510646820068359e-01, 7.234352231025695801e-01, 4.240033626556396484e-01, -2.710824192035943270e-04, -2.431197557598352432e-03, 3.799768164753913879e-03
3.502561151981353760e-01, -8.445971012115478516e-01, 4.049400091171264648e-01, -6.413832306861877441e-04, 4.209816688671708107e-04, 1.432825229130685329e-03
3.168854117393493652e-01, -7.726483941078186035e-01, -5.500891804695129395e-01, 3.778758691623806953e-03, 9.420227142982184887e-04, 8.536454406566917896e-04
7.310130000114440918e-01, 4.369696974754333496e-01, 5.240968465805053711e-01, 3.443037276156246662e-04, -1.636237604543566704e-03, 8.839889196678996086e-04
-1.634778345760423690e-05, -8.446015119552612305e-01, -5.353954434394836426e-01, 1.783645944669842720e-03, 6.100005120970308781e-04, -9.623475489206612110e-04
-7.620441317558288574e-01, -6.473800539970397949e-01, -1.370522566139698029e-02, 1.234779600054025650e-03, -1.453180913813412189e-03, -1.431694454367971048e-05
-7.330010533332824707e-01, -5.420000553131103516e-01, -4.110298156738281250e-01, 2.212595194578170776e-03, 1.569923624629154801e-04, -4.152799025177955627e-03
9.217363595962524414e-01, -3.020108044147491455e-01, -2.432931065559387207e-01, -1.270722830668091774e-03, -1.853006426244974136e-03, -2.514019142836332321e-03
8.666272759437561035e-01, -2.840457558631896973e-01, -4.102135300636291504e-01, -7.754476973786950111e-04, -4.708380947704426944e-05, -1.605627592653036118e-03
3.617472350597381592e-01, -4.863452911376953125e-01, 7.953661084175109863e-01, -1.414181781001389027e-03, -2.107096806867048144e-04, 5.143526359461247921e-04
9.033330082893371582e-01, 4.229287803173065186e-01, 7.155920565128326416e-02, 4.019928383058868349e-05, -2.292218123329803348e-04, 8.472866611555218697e-04
2.446794658899307251e-01, -2.471854686737060547e-01, 9.375666975975036621e-01, -1.644384319661185145e-04, -1.205818611197173595e-03, -2.749949635472148657e-04
9.687827825546264648e-01, -1.678916662931442261e-01, -1.824073195457458496e-01, -5.000617820769548416e-04, -2.423692960292100906e-03, -4.250563506502658129e-04
8.624888211488723755e-02, 9.814985990524291992e-01, -1.709431558847427368e-01, 3.644860815256834030e-03, -5.194153636693954468e-04, -1.143305911682546139e-03
-7.930733561515808105e-01, 2.224735319614410400e-01, 5.670451521873474121e-01, -1.396505860611796379e-03, -1.233462709933519363e-03, -1.469228183850646019e-03
-3.741960227489471436e-01, -8.890626430511474609e-01, 2.637137472629547119e-01, 3.933570813387632370e-03, -1.116922474466264248e-03, 1.816031523048877716e-03
-1.499815434217453003e-01, -8.404048681259155273e-01, -5.207929015159606934e-01, 6.676976918242871761e-04, 7.297073025256395340e-04, -1.369818579405546188e-03
-9.279130101203918457e-01, -1.363305151462554932e-01, -3.469749093055725098e-01, 6.624641828238964081e-04, -2.618619473651051521e-03, -7.427377277053892612e-04
-9.698236584663391113e-01, -1.801246553659439087e-01, 1.643079817295074463e-01, -2.314762532478198409e-04, 2.652033581398427486e-04, -1.075550215318799019e-03
-2.513231337070465088e-01, -6.761191785335540771e-02, -9.655388593673706055e-01, -1.928000128827989101e-03, 3.975400235503911972e-03, 2.234675193903967738e-04
7.990173697471618652e-01, 5.781483054161071777e-01, -1.652745753526687622e-01, 5.328502156771719456e-04, -9.117482113651931286e-04, -6.133376737125217915e-04
3.399768769741058350e-01, -9.163726568222045898e-01, -2.113690376281738281e-01, 1.688179327175021172e-03, 4.977737626177258790e-05, 2.499549183994531631e-03
-8.056377768516540527e-01, 5.862482190132141113e-01, -8.521038293838500977e-02, -1.650396501645445824e-03, -2.342197578400373459e-03, -5.103521980345249176e-04
-2.278953790664672852e-01, -7.519491910934448242e-01, -6.185758709907531738e-01, 1.051822764566168189e-04, -6.971589173190295696e-04, 8.087246096692979336e-04
6.098153591156005859e-01, 1.358214579522609711e-02, -7.924271225929260254e-01, 1.405960763804614544e-03, -1.898571383208036423e-03, 1.049421145580708981e-03
6.475281715393066406e-01, -1.969781219959259033e-01, 7.361432313919067383e-01, -6.062414031475782394e-04, 1.553230104036629200e-03, 9.488788200542330742e-04
-3.761863410472869873e-01, 8.030838966369628906e-01, 4.621039628982543945e-01, -1.279330463148653507e-03, -3.442169399932026863e-04, -4.432587011251598597e-04
-5.622022747993469238e-01, -3.021777234971523285e-02, 8.264474868774414062e-01, 3.632843145169317722e-04, 8.745614322833716869e-04, 2.791061415337026119e-04
