-3.741960227489471436e-01, -8.890626430511474609e-01, 2.637137472629547119e-01, -3.741960525512695312e-01, -8.890626430511474609e-01, 2.637137472629547119e-01, -3.134226500988006592e-01, -7.446694970130920410e-01, -2.955247402191162109e+00, 2.828709125518798828e+00, -1.191707968711853027e+00, -3.835018491372466087e-03
-1.499815434217453003e-01, -8.404048681259155273e-01, -5.207929015159606934e-01, -1.499815285205841064e-01, -8.404048681259155273e-01, -5.207929611206054688e-01, 2.807081937789916992e-01, 1.572917222976684570e+00, -2.619060516357421875e+00, 3.022024393081665039e+00, -5.390046238899230957e-01, -5.102789145894348621e-04
-9.279130101203918457e-01, -1.363305151462554932e-01, -3.469749093055725098e-01, -9.279129505157470703e-01, -1.363305002450942993e-01, -3.469749093055725098e-01, 8.125609755516052246e-01, 1.193827986717224121e-01, -2.219933986663818359e+00, 3.533015251159667969e-01, -2.389515638351440430e+00, -5.963504780083894730e-03
-9.698236584663391113e-01, -1.801246553659439087e-01, 1.643079817295074463e-01, -9.698236584663391113e-01, -1.801246553659439087e-01, 1.643079966306686401e-01, -3.585814833641052246e-01, -6.659907847642898560e-02, -2.189527988433837891e+00, 4.105564355850219727e-01, -2.230516433715820312e+00, -2.193220518529415131e-02
-2.513231337070465088e-01, -6.761191785335540771e-02, -9.655388593673706055e-01, -2.513231337070465088e-01, -6.761192530393600464e-02, -9.655388593673706055e-01, 1.859182596206665039e+00, 5.001645088195800781e-01, -5.189565420150756836e-01, 4.939031600952148438e-01, -1.966553926467895508e+00, 9.148464538156986237e-03
7.990173697471618652e-01, 5.781483054161071777e-01, -1.652745753526687622e-01, 7.990174293518066406e-01, 5.781483650207519531e-01, -1.652745902538299561e-01, -4.042778611183166504e-01, -2.925249934196472168e-01, -2.977759361267089844e+00, -1.774651050567626953e+00, 2.456125736236572266e+00, 1.226967480033636093e-02
3.399768769741058350e-01, -9.163726568222045898e-01, -2.113690376281738281e-01, 3.399769067764282227e-01, -9.163726568222045898e-01, -2.113690376281738281e-01, -2.240390032529830933e-01, 6.038740277290344238e-01, -2.978400945663452148e+00, 2.866714239120483398e+00, 1.063549876213073730e+00, 4.050101415487006307e-05
-8.056377768516540527e-01, 5.862482190132141113e-01, -8.521038293838500977e-02, -8.056378960609436035e-01, 5.862482190132141113e-01, -8.521039783954620361e-02, 1.948658525943756104e-01, -1.418004035949707031e-01, -2.817984104156494141e+00, -1.678918480873107910e+00, -2.309090852737426758e+00, -1.291118003427982330e-02
-2.278953790664672852e-01, -7.519491910934448242e-01, -6.185758709907531738e-01, -2.278953790664672852e-01, -7.519491314888000488e-01, -6.185758113861083984e-01, 5.486264228820800781e-01, 1.810213088989257812e+00, -2.402644157409667969e+00, 2.925589561462402344e+00, -8.872997760772705078e-01, 7.695087697356939316e-04
6.098153591156005859e-01, 1.358214579522609711e-02, -7.924271225929260254e-01, 6.098154187202453613e-01, 1.358214672654867172e-02, -7.924271225929260254e-01, -6.774613261222839355e-01, -1.508879382163286209e-02, -5.216016173362731934e-01, -1.887484453618526459e-02, 8.555620312690734863e-01, 1.390650431858375669e-04
6.475281715393066406e-01, -1.969781219959259033e-01, 7.361432313919067383e-01, 6.475281119346618652e-01, -1.969781368970870972e-01, 7.361432313919067383e-01, 7.704287171363830566e-01, -2.343644946813583374e-01, -7.403979897499084473e-01, 3.211831450462341309e-01, 1.064449906349182129e+00, 2.306929323822259903e-03
-3.761863410472869873e-01, 8.030838966369628906e-01, 4.621039628982543945e-01, -3.761863708496093750e-01, 8.030838966369628906e-01, 4.621039628982543945e-01, -5.982699394226074219e-01, 1.277188658714294434e+00, -2.706643342971801758e+00, -2.768510818481445312e+00, -1.300504922866821289e+00, 6.359030958265066147e-03
-5.622022747993469238e-01, -3.021777234971523285e-02, 8.264474868774414062e-01, -5.622023344039916992e-01, -3.021777421236038208e-02, 8.264475464820861816e-01, -5.979692339897155762e-01, -3.214020654559135437e-02, -4.079519510269165039e-01, 4.162872955203056335e-02, -7.148225903511047363e-01, 2.182136755436658859e-03
-5.956331491470336914e-01, -7.794703245162963867e-01, 1.940287351608276367e-01, -5.956331491470336914e-01, -7.794703245162963867e-01, 1.940287351608276367e-01, -3.587485253810882568e-01, -4.694732427597045898e-01, -2.987304687500000000e+00, 2.425827503204345703e+00, -1.855893969535827637e+00, -8.817900903522968292e-03
-3.767742216587066650e-01, -1.954367905855178833e-01, -9.054532647132873535e-01, -3.767742216587066650e-01, -1.954367756843566895e-01, -9.054533243179321289e-01, 2.095981836318969727e+00, 1.087208151817321777e+00, -1.106840491294860840e+00, 1.180778384208679199e+00, -2.346730947494506836e+00, 1.518653985112905502e-02
1.762268990278244019e-01, 6.897079292684793472e-03, 9.843254089355468750e-01, 1.762268990278244019e-01, 6.897078827023506165e-03, 9.843254089355468750e-01, 2.530929565429687500e+00, 9.905423223972320557e-02, -4.538143873214721680e-01, -1.156429350376129150e-01, 2.529895544052124023e+00, 2.977172378450632095e-03
2.394256889820098877e-01, 4.334381520748138428e-01, 8.687961101531982422e-01, 2.394257187843322754e-01, 4.334381520748138428e-01, 8.687961101531982422e-01, 1.256625175476074219e+00, 2.274899244308471680e+00, -1.481241106986999512e+00, -2.612327575683593750e+00, 1.446225881576538086e+00, -1.601204392500221729e-03
3.244194984436035156e-01, 9.236816763877868652e-01, 2.038729339838027954e-01, 3.244194984436035156e-01, 9.236817359924316406e-01, 2.038729190826416016e-01, 2.087470591068267822e-01, 5.943410396575927734e-01, -3.024940729141235352e+00, -2.917349576950073242e+00, 1.024683475494384766e+00, -1.775695272954180837e-04
7.684700489044189453e-01, -3.822064101696014404e-01, -5.131977796554565430e-01, 7.684700489044189453e-01, -3.822064399719238281e-01, -5.131977796554565430e-01, -9.795317053794860840e-01, 4.871800839900970459e-01, -1.829595208168029785e+00, 9.742383956909179688e-01, 1.954351663589477539e+00, 3.326695878058671951e-03
-2.817673981189727783e-01, 5.824403762817382812e-01, 7.624764442443847656e-01, -2.817673981189727783e-01, 5.824404358863830566e-01, 7.624765038490295410e-01, -9.925757646560668945e-01, 2.051749944686889648e+00, -1.934089303016662598e+00, -2.687066555023193359e+00, -1.318833351135253906e+00, 1.444511115550994873e-02
-9.939600229263305664e-01, 1.076283827424049377e-01, 2.143476717174053192e-02, -9.939601421356201172e-01, 1.076283976435661316e-01, 2.143476717174053192e-02, -1.460421923547983170e-02, 1.581380027346313000e-03, -6.851584911346435547e-01, -7.185810059309005737e-02, -6.646733880043029785e-01, 5.301869008690118790e-03
5.044350624084472656e-01, -6.658082008361816406e-01, -5.497677922248840332e-01, 5.044350624084472656e-01, -6.658082604408264160e-01, -5.497677326202392578e-01, -9.764615297317504883e-01, 1.288840174674987793e+00, -2.456822395324707031e+00, 2.356462240219116211e+00, 1.791852951049804688e+00, -7.909316569566726685e-03
-8.452200889587402344e-01, -3.869010508060455322e-01, 3.686605095863342285e-01, -8.452201485633850098e-01, -3.869011104106903076e-01, 3.686605095863342285e-01, -9.218503236770629883e-01, -4.219787120819091797e-01, -2.556364059448242188e+00, 1.148058533668518066e+00, -2.529714345932006836e+00, -2.275008149445056915e-02
9.288927912712097168e-01, -1.663037687540054321e-01, -3.309097290039062500e-01, 9.288927316665649414e-01, -1.663037538528442383e-01, -3.309097290039062500e-01, -2.393767684698104858e-01, 4.285667836666107178e-02, -6.934899687767028809e-01, 1.264777630567550659e-01, 7.129865884780883789e-01, -3.288136329501867294e-03
-5.061776638031005859e-01, 5.653563737869262695e-01, -6.512728929519653320e-01, -5.061776638031005859e-01, 5.653563141822814941e-01, -6.512729525566101074e-01, 1.181236743927001953e+00, -1.319338560104370117e+00, -2.063362360000610352e+00, -2.020186662673950195e+00, -1.840269684791564941e+00, -2.738449536263942719e-02
-8.977102488279342651e-02, -9.938234090805053711e-01, -6.523971259593963623e-02, -8.977102488279342651e-02, -9.938234686851501465e-01, -6.523972004652023315e-02, 1.806597039103507996e-02, 2.000019848346710205e-01, -3.071571588516235352e+00, 3.072699546813964844e+00, -2.775507569313049316e-01, -4.531351805781014264e-05
2.303062379360198975e-01, -7.101060152053833008e-01, -6.653634309768676758e-01, 2.303062379360198975e-01, -7.101060748100280762e-01, -6.653634309768676758e-01, -6.182750463485717773e-01, 1.906335115432739258e+00, -2.248534679412841797e+00, 2.865828275680541992e+00, 9.389861226081848145e-01, -1.016225200146436691e-02
1.634821668267250061e-02, -7.284029722213745117e-01, 6.849538683891296387e-01, 1.634821668267250061e-02, -7.284030914306640625e-01, 6.849539279937744141e-01, 4.567972570657730103e-02, -2.035283088684082031e+00, -2.165478944778442383e+00, 2.974264860153198242e+00, 6.829681992530822754e-02, 1.640521921217441559e-03
9.408438205718994141e-01, 3.024247884750366211e-01, 1.528139412403106689e-01, 9.408438205718994141e-01, 3.024247884750366211e-01, 1.528139263391494751e-01, 4.244803786277770996e-01, 1.364449411630630493e-01, -2.883467912673950195e+00, -9.010661244392395020e-01, 2.800644159317016602e+00, 5.093335639685392380e-03
-8.710780143737792969e-01, -1.411665529012680054e-01, 4.704201221466064453e-01, -8.710780143737792969e-01, -1.411665529012680054e-01, 4.704200923442840576e-01, -7.606237530708312988e-01, -1.232663840055465698e-01, -1.445439457893371582e+00, 2.577969729900360107e-01, -1.656348228454589844e+00, -1.968386769294738770e-02
-1.045367494225502014e-01, -9.675481915473937988e-02, -9.898033142089843750e-01, -1.045367494225502014e-01, -9.675481915473937988e-02, -9.898033142089843750e-01, 1.496116995811462402e+00, 1.384742975234985352e+00, -2.933711707592010498e-01, 1.354804992675781250e+00, -1.534664273262023926e+00, 6.929918657988309860e-03
9.519168138504028320e-01, 3.247001767158508301e-02, -3.046311736106872559e-01, 9.519167542457580566e-01, 3.247001767158508301e-02, -3.046311736106872559e-01, -6.155241131782531738e-01, -2.099561691284179688e-02, -1.925638437271118164e+00, -6.278895586729049683e-02, 2.064771890640258789e+00, 2.387583255767822266e-02
-2.937306463718414307e-01, -3.829920887947082520e-01, 8.758078217506408691e-01, -2.937306463718414307e-01, -3.829921185970306396e-01, 8.758078217506408691e-01, -1.282404303550720215e+00, -1.672112584114074707e+00, -1.161313414573669434e+00, 1.877206325531005859e+00, -1.491979956626892090e+00, -2.286290191113948822e-02
9.528609514236450195e-01, -1.624644100666046143e-01, 2.562448382377624512e-01, 9.528608918190002441e-01, -1.624643802642822266e-01, 2.562448382377624512e-01, 3.497832417488098145e-01, -5.963863804936408997e-02, -1.338500857353210449e+00, 2.356226742267608643e-01, 1.395928978919982910e+00, 8.870891295373439789e-03
-8.287003040313720703e-01, 3.337891697883605957e-01, -4.492667615413665771e-01, -8.287002444267272949e-01, 3.337891995906829834e-01, -4.492667913436889648e-01, 6.665251255035400391e-01, -2.684672176837921143e-01, -1.428908228874206543e+00, -6.026477813720703125e-01, -1.521436810493469238e+00, -1.875222660601139069e-02
-1.397166103124618530e-01, -7.521888613700866699e-02, 9.873304367065429688e-01, -1.397166103124618530e-01, -7.521888613700866699e-02, 9.873304367065429688e-01, -1.085319280624389648e+00, -5.843006372451782227e-01, -1.980973780155181885e-01, 5.968461632728576660e-01, -1.073679566383361816e+00, 2.662067068740725517e-03
-2.410261332988739014e-01, 8.774408102035522461e-01, 4.147337377071380615e-01, -2.410261482000350952e-01, 8.774407505989074707e-01, 4.147337377071380615e-01, -3.374752104282379150e-01, 1.228557586669921875e+00, -2.795352458953857422e+00, -2.965200901031494141e+00, -8.161769509315490723e-01, 3.510736394673585892e-03
1.322644948959350586e-01, 6.905758976936340332e-01, -7.110633254051208496e-01, 1.322644948959350586e-01, 6.905758976936340332e-01, -7.110633254051208496e-01, -3.990548551082611084e-01, -2.083534717559814453e+00, -2.097731113433837891e+00, -2.907667398452758789e+00, 5.570098161697387695e-01, 1.074177052942104638e-04
-6.672160029411315918e-01, 4.717407748103141785e-02, 7.433689832687377930e-01, -6.672160029411315918e-01, 4.717408120632171631e-02, 7.433689832687377930e-01, -7.586136460304260254e-01, 5.363615602254867554e-02, -6.843026876449584961e-01, -7.630139589309692383e-02, -1.032845139503479004e+00, -2.940657548606395721e-03
8.277869820594787598e-01, 5.454716682434082031e-01, 1.312606334686279297e-01, 8.277870416641235352e-01, 5.454717278480529785e-01, 1.312606483697891235e-01, 3.317154347896575928e-01, 2.185844779014587402e-01, -3.000300645828247070e+00, -1.673980951309204102e+00, 2.539474487304687500e+00, 3.719545202329754829e-03
4.344615936279296875e-01, 8.559274077415466309e-01, 2.804130017757415771e-01, 4.344615638256072998e-01, 8.559274077415466309e-01, 2.804129719734191895e-01, 3.911992907524108887e-01, 7.706969380378723145e-01, -2.958570718765258789e+00, -2.752039194107055664e+00, 1.397499561309814453e+00, -1.793102710507810116e-03
2.220335006713867188e-01, 7.889695167541503906e-01, 5.729120969772338867e-01, 2.220335006713867188e-01, 7.889695167541503906e-01, 5.729120373725891113e-01, 4.776525199413299561e-01, 1.697280883789062500e+00, -2.522477388381958008e+00, -2.962294578552246094e+00, 8.329170346260070801e-01, 1.016749418340623379e-03
6.834260821342468262e-01, 6.884738802909851074e-01, -2.427601367235183716e-01, 6.834260225296020508e-01, 6.884739398956298828e-01, -2.427601218223571777e-01, -5.212230086326599121e-01, -5.250727534294128418e-01, -2.956483364105224609e+00, -2.163842439651489258e+00, 2.151429176330566406e+00, 9.789464995265007019e-03
-9.896226525306701660e-01, 6.400249898433685303e-02, -1.286494880914688110e-01, -9.896226525306701660e-01, 6.400249898433685303e-02, -1.286495029926300049e-01, 1.257230192422866821e-01, -8.130964823067188263e-03, -9.711561799049377441e-01, -6.349539011716842651e-02, -9.882919788360595703e-01, -3.238891484215855598e-03
-3.695594966411590576e-01, -9.199878573417663574e-01, -1.305686384439468384e-01, -3.695595264434814453e-01, -9.199877977371215820e-01, -1.305686384439468384e-01, 1.497120112180709839e-01, 3.726956546306610107e-01, -3.049759626388549805e+00, 2.860667467117309570e+00, -1.148895740509033203e+00, -1.660023583099246025e-03
6.304520368576049805e-01, -7.701352238655090332e-01, -9.706678986549377441e-02, 6.304520964622497559e-01, -7.701352238655090332e-01, -9.706678986549377441e-02, -1.807366311550140381e-01, 2.207807004451751709e-01, -2.925581216812133789e+00, 2.293129920959472656e+00, 1.876487970352172852e+00, 5.759168881922960281e-03
7.368154823780059814e-02, 5.673152804374694824e-01, 8.201977610588073730e-01, 7.368154823780059814e-02, 5.673153400421142578e-01, 8.201977610588073730e-01, 3.198650777339935303e-01, 2.462819576263427734e+00, -1.732220530509948730e+00, -2.994221448898315430e+00, 3.814767003059387207e-01, 5.122290458530187607e-03
4.398058056831359863e-01, -7.728579640388488770e-01, -4.574510753154754639e-01, 4.398057460784912109e-01, -7.728579044342041016e-01, -4.574510455131530762e-01, -6.782828569412231445e-01, 1.191926836967468262e+00, -2.665864944458007812e+00, 2.617957353591918945e+00, 1.493600130081176758e+00, -6.444200407713651657e-03
-8.155375719070434570e-01, -4.710223525762557983e-02, 5.767840147018432617e-01, -8.155376315116882324e-01, -4.710223525762557983e-02, 5.767839550971984863e-01, -4.839597642421722412e-01, -2.795160748064517975e-02, -6.865723729133605957e-01, 4.868457838892936707e-02, -8.382687568664550781e-01, 3.810304624494165182e-04
7.921741157770156860e-02, -3.406897783279418945e-01, -9.368324875831604004e-01, 7.921741157770156860e-02, -3.406897783279418945e-01, -9.368324279785156250e-01, -5.888260006904602051e-01, 2.532359600067138672e+00, -9.707117676734924316e-01, 2.680526971817016602e+00, 6.483576893806457520e-01, -9.120545350015163422e-03
1.536912918090820312e-01, 9.727700948715209961e-01, 1.734858602285385132e-01, 1.536912918090820312e-01, 9.727700948715209961e-01, 1.734858602285385132e-01, 8.376524597406387329e-02, 5.301817655563354492e-01, -3.047043323516845703e+00, -3.056164026260375977e+00, 4.826020896434783936e-01, 1.411813776940107346e-03
-2.116005420684814453e-01, -9.655247330665588379e-01, -1.516150981187820435e-01, -2.116005122661590576e-01, -9.655246734619140625e-01, -1.516150832176208496e-01, 9.995909780263900757e-02, 4.561093151569366455e-01, -3.044131278991699219e+00, 3.014641761779785156e+00, -6.605273485183715820e-01, -9.519237792119383812e-04
2.107481360435485840e-01, 5.654061436653137207e-01, -7.974340915679931641e-01, 2.107481360435485840e-01, 5.654060840606689453e-01, -7.974340319633483887e-01, -8.064340353012084961e-01, -2.163543224334716797e+00, -1.747147679328918457e+00, -2.685738563537597656e+00, 1.009518861770629883e+00, 5.986426491290330887e-03
-7.454484701156616211e-01, -6.324260830879211426e-01, -2.105796784162521362e-01, -7.454484105110168457e-01, -6.324260830879211426e-01, -2.105796784162521362e-01, 4.845875799655914307e-01, 4.111160933971405029e-01, -2.950121164321899414e+00, 1.962800383567810059e+00, -2.313099622726440430e+00, -1.434160629287362099e-03
2.401750683784484863e-01, 2.934404611587524414e-01, -9.253154397010803223e-01, 2.401750236749649048e-01, 2.934404313564300537e-01, -9.253153800964355469e-01, -1.205261707305908203e+00, -1.472561359405517578e+00, -7.798236608505249023e-01, -1.543161749839782715e+00, 1.313272953033447266e+00, 1.592800952494144440e-02
-3.589751422405242920e-01, -2.490309625864028931e-01, 8.995112180709838867e-01, -3.589751422405242920e-01, -2.490309774875640869e-01, 8.995112180709838867e-01, -1.214116454124450684e+00, -8.422660827636718750e-01, -7.177097201347351074e-01, 9.112073183059692383e-01, -1.379929065704345703e+00, -1.839255169034004211e-02
-5.169128626585006714e-02, 4.967344701290130615e-01, 8.663618564605712891e-01, -5.169128626585006714e-02, 4.967344999313354492e-01, 8.663618564605712891e-01, -2.676402032375335693e-01, 2.571924924850463867e+00, -1.490599393844604492e+00, -2.959467887878417969e+00, -3.242131471633911133e-01, 9.313822723925113678e-03
3.776768445968627930e-01, 2.981625795364379883e-01, 8.766180872917175293e-01, 3.776768445968627930e-01, 2.981625795364379883e-01, 8.766181468963623047e-01, 2.013587236404418945e+00, 1.589656114578247070e+00, -1.408208608627319336e+00, -1.813584446907043457e+00, 2.308232069015502930e+00, -3.741111606359481812e-03
-7.677819132804870605e-01, 8.328246325254440308e-02, 6.352754831314086914e-01, -7.677819132804870605e-01, 8.328245580196380615e-02, 6.352754831314086914e-01, -6.893298625946044922e-01, 7.477264851331710815e-02, -8.429133892059326172e-01, -1.219133064150810242e-01, -1.103205800056457520e+00, -2.715567126870155334e-03
-4.576008319854736328e-01, 4.489014446735382080e-01, -7.675213217735290527e-01, -4.576008915901184082e-01, 4.489014446735382080e-01, -7.675213217735290527e-01, 1.261587142944335938e+00, -1.237603306770324707e+00, -1.476004958152770996e+00, -1.599590301513671875e+00, -1.683866858482360840e+00, -3.116054832935333252e-02
9.047895669937133789e-01, -4.048776030540466309e-01, -1.320224553346633911e-01, 9.047895669937133789e-01, -4.048776030540466309e-01, -1.320224553346633911e-01, -2.036392688751220703e-01, 9.112504124641418457e-02, -1.675057291984558105e+00, 7.096415162086486816e-01, 1.581695318222045898e+00, 1.274946052581071854e-02
5.476547479629516602e-01, -7.672532796859741211e-01, -3.337613642215728760e-01, 5.476547479629516602e-01, -7.672532200813293457e-01, -3.337613344192504883e-01, -5.761790275573730469e-01, 8.072151541709899902e-01, -2.801060199737548828e+00, 2.434597492218017578e+00, 1.738677859306335449e+00, -2.059307647868990898e-03
-2.872001230716705322e-01, 7.845724821090698242e-01, -5.495108962059020996e-01, -2.872001230716705322e-01, 7.845724821090698242e-01, -5.495108962059020996e-01, 5.659232735633850098e-01, -1.545987486839294434e+00, -2.503084897994995117e+00, -2.805036306381225586e+00, -1.038759112358093262e+00, -1.706061698496341705e-02
8.957260251045227051e-01, 2.370531298220157623e-02, 4.439739584922790527e-01, 8.957260251045227051e-01, 2.370531670749187469e-02, 4.439739882946014404e-01, 1.100887298583984375e+00, 2.913488820195198059e-02, -2.222616910934448242e+00, -6.769848614931106567e-02, 2.527889490127563477e+00, 1.610186067409813404e-03
-8.564674258232116699e-01, 1.000367701053619385e-01, 5.064150094985961914e-01, -8.564673662185668945e-01, 1.000367552042007446e-01, 5.064149498939514160e-01, -5.069563388824462891e-01, 5.921331048011779785e-02, -8.690798878669738770e-01, -1.202589944005012512e-01, -1.012077689170837402e+00, -3.461457090452313423e-03
2.307613044977188110e-01, 8.778032660484313965e-01, -4.197745919227600098e-01, 2.307612746953964233e-01, 8.778032064437866211e-01, -4.197745919227600098e-01, -3.274560272693634033e-01, -1.245624661445617676e+00, -2.784774303436279297e+00, -2.961859226226806641e+00, 7.792931795120239258e-01, 1.390438410453498363e-03
-6.969474554061889648e-01, -7.091358900070190430e-01, 1.067264378070831299e-01, -6.969474554061889648e-01, -7.091358900070190430e-01, 1.067264378070831299e-01, -2.265283912420272827e-01, -2.304900139570236206e-01, -3.010754823684692383e+00, 2.168330669403076172e+00, -2.132549285888671875e+00, -9.881685487926006317e-03
-1.338509470224380493e-01, 9.516986012458801270e-01, 2.763215601444244385e-01, -1.338509321212768555e-01, 9.516986012458801270e-01, 2.763215601444244385e-01, -1.185234710574150085e-01, 8.427181839942932129e-01, -2.959878444671630859e+00, -3.053553104400634766e+00, -4.306351542472839355e-01, 4.031310323625802994e-03
7.544060349464416504e-01, 1.582831889390945435e-01, -6.370384693145751953e-01, 7.544059753417968750e-01, 1.582831740379333496e-01, -6.370384693145751953e-01, -1.339664459228515625e+00, -2.810772657394409180e-01, -1.656321883201599121e+00, -4.234215915203094482e-01, 2.140641450881958008e+00, 3.044679760932922363e-02
7.895560860633850098e-01, 5.428807735443115234e-01, 2.861496508121490479e-01, 7.895560860633850098e-01, 5.428807735443115234e-01, 2.861496508121490479e-01, 7.147702574729919434e-01, 4.914597570896148682e-01, -2.904617547988891602e+00, -1.725263953208923340e+00, 2.509620666503906250e+00, -8.114803349599242210e-04
-2.638732790946960449e-01, -3.547939360141754150e-01, -8.969348669052124023e-01, -2.638732492923736572e-01, -3.547939360141754150e-01, -8.969349265098571777e-01, 1.538720607757568359e+00, 2.068904876708984375e+00, -1.271064519882202148e+00, 2.286813735961914062e+00, -1.724221587181091309e+00, 9.269790723919868469e-03
-6.813719272613525391e-01, 4.817098081111907959e-01, 5.510789752006530762e-01, -6.813718676567077637e-01, 4.817097783088684082e-01, 5.510789752006530762e-01, -1.278416633605957031e+00, 9.038026928901672363e-01, -2.370708703994750977e+00, -1.651563048362731934e+00, -2.345023632049560547e+00, 7.788757793605327606e-03
